ID	PARAMETER_ID	CONCEPT	DOCULECT	SUBGROUP	VALUE	FORM	TOKENS	IPA	COGIDS_BROAD	COGIDS_FINE	LATITUDE	LONGITUDE	SOURCE
11463	6_bellyorstomach	BELLY OR STOMACH	SanMartinDuraznosMixtec	Mixtec	txìxin	txìxin	tɕ i ¹ ɕ ĩ ³	tɕi¹ɕĩ³	36	36	17.30502	-98.10188	hernandez2020san-martin
11464	78_pricklypearcactus	PRICKLY PEAR CACTUS	SanAntonioTepetlapaMixtec	Mixtec	wi̧ʔⁿda	wi̧ʔⁿda	w ĩ ʔ ⁿd a	wĩʔⁿda	564	564	16.54182	-98.06578	josserand1983mixtec
11466	15_childdescendant	CHILD (DESCENDANT)	SantaLuciaMonteverdeMixtec	Mixtec	seʔe	seʔe	s e ʔ e	seʔe	103	103	16.9969	-97.6277	josserand1983mixtec
11467	146_river	RIVER	SantiagoPinotepaNacionalMixtec	Mixtec	yuta	yuta	j u t a	juta	607	607	16.3043	-97.9966	josserand1983mixtec
11468	161_comb	COMB	SantoDomingoTonahuixtlaMixtec	Mixtec	kʷika	kʷika	kʷ i k a	kʷika	136	136	18.20057	-97.89437	josserand1983mixtec
11470	87_salt	SALT	SantosReyesTepejilloMixtec	Mixtec	ʔì̧ì̧	ʔì̧ì̧	ĩ ¹ ĩ ¹	ĩ¹ĩ¹	624	624	17.43262	-97.93997	josserand1983mixtec
11471	49_house	HOUSE	SanAndresYutatioMixtec	Mixtec	ve'e	ve'e	β e ³ ʔ e ³	βe³ʔe³	363	363	17.60626	-97.89428	williams2017diccionario
11472	97_sugarcane	SUGAR CANE	SantiagoTamazolaMixtec	Mixtec	ⁿdòō	ⁿdòō	ⁿd o ¹ o ³	ⁿdo¹o³	734	734	17.67041	-98.2216	josserand1983mixtec
11473	76_poor	POOR	TepangoMixtec	Mixtec	ndāhvī	ndāhvī	ⁿd a ³ ʔ β i ³	ⁿda³ʔβi³	548	548	16.90322	-99.08613	hills1990syntactic
11474	131_ear	EAR	SanMiguelAhuehuetitlanMixtec	Mixtec	θòʔó	θòʔó	θ o ¹ ʔ o ⁵	θo¹ʔo⁵	194	194	17.67151	-98.32045	josserand1983mixtec
11475	46_hole	HOLE	SantaMariaPenolesMixtec	Mixtec	žàú	žàú	ʒ a ¹ u ⁵	ʒa¹u⁵	341	341	17.07959	-97.00272	durr1987preliminary
11476	179_net	NET	SanPedroAtoyacMixtec	Mixtec	yu̧nu̧	yu̧nu̧	j ũ n ũ	jũnũ	469	469	16.48865	-97.9864	josserand1983mixtec
11477	171_honey	HONEY	SantiagoTilantongoMixtec	Mixtec	ⁿduđi	ⁿduđi	ⁿd u ð i	ⁿduði	344	344	17.3596	-97.3861	josserand1983mixtec
11485	26_dog	DOG	SanJeronimoProgresoMixtec	Mixtec	tinā	t-inā	t + i ¹ n a ³	t+i¹na³	9 174	9 174	17.44616	-98.15466	shields1988syntactic
11486	189_smooth	SMOOTH	SanMiguelAhuehuetitlanMixtec	Mixtec	ⁿdiʔvi	ⁿdiʔvi	ⁿd i ʔ β i	ⁿdiʔβi	660	660	17.67151	-98.32045	josserand1983mixtec
11487	60_mountainorhill	MOUNTAIN OR HILL	SanJuanCoatzospamMixtec	Mixtec	shuku	shuku	ʃ u k u	ʃuku	437	437	18.04875	-96.76363	small1990syntactic
11489	190_soap	SOAP	SanJuanTepeuxila1900Cuicatec	Cuicatec	nama	nama	n a m a	nama	694	694	18.72299	-95.84118	belmar1902el-cuicateco
11490	9_bird	BIRD	SantiagoTlazoyaltepecMixtec	Mixtec	ti-đaa	ti-đaa	t i + ð a a	ti+ðaa	9 49	9 49	17.0274	-96.99583	josserand1983mixtec
11492	158_blood	BLOOD	SantaMariaYolotepecMixtec	Mixtec	nɨ̧́ñɨ̧́	nɨ̧́ñɨ̧́	n ɨ̃ ɲ ɨ̃ ⁵	nɨ̃ɲɨ̃⁵	65	65	16.9648	-97.4537	josserand1983mixtec
11493	275_sweet	SWEET	SanSebastianTecomaxtlahuacaMixtec	Mixtec	ña̧-ƀīšī	ña̧-ƀīšī	ɲ ã + β i ³ ʃ i ³	ɲã+βi³ʃi³	319 735	319 735	17.34568	-98.0312	josserand1983mixtec
11494	88_salty	SALTY	SanSebastianTecomaxtlahuacaMixtec	Mixtec	ʔuʔva	ʔuʔva	u ʔ β a	uʔβa	628	628	17.34568	-98.0312	josserand1983mixtec
11497	114_word	WORD	TepangoMixtec	Mixtec	tù̧ʔù̧	tù̧ʔù̧	t ũ ¹ ʔ ũ ¹	tũ¹ʔũ¹	863	863	16.90322	-99.08613	durr1987preliminary
11498	13_cat	CAT	SanBartolomeYucuaneMixtec	Mixtec	ƀilu	ƀilu	β i l u	βilu	91	91	17.2832	-97.4285	josserand1983mixtec
11499	55_medicine	MEDICINE	PiedraAzulMixtec	Mixtec	tàjtǎn	tàjtǎn	t a ¹ h t ã ¹⁵	ta¹htã¹⁵	424	424	17.380833	-98.185833	mendoza2020vocabulario
11500	88_salty	SALTY	SanPedroYosonamaMixtec	Mixtec	axe	axe	a ʃ e	aʃe	470	470	17.4272	-97.77267	gittlen2016gramatica
11501	117_yellow	YELLOW	SantiagoTlazoyaltepecMixtec	Mixtec	kʷa̧a̧	kʷa̧a̧	kʷ ã ã	kʷãã	876	876	17.0274	-96.99583	josserand1983mixtec
11502	9_bird	BIRD	SanAndresChicahuaxtla1890Triqui	Triqui	Chataha	chataha	ʃ a + t a ʔ a	ʃa+taʔa	9 49	9 49	17.15612	-97.84007	belmar1897ensayo
11504	139_lazy	LAZY	SantaCatarinaTlaltempanMixtec	Mixtec	đuṣ̌a	đuṣ̌a	ð u ʂ a	ðuʂa	377	377	18.61485	-98.08867	josserand1983mixtec
11505	143_night	NIGHT	SantiagoYosonduaMixtec	Mixtec	xākwāā	xākwāā	x a ³ + kʷ a ³ a ³	xa³+kʷa³a³	475 480	475 480	16.9042	-97.5018	farris1992syntactic
11506	54_meat	MEAT	SantoTomasOcotepecMixtec	Mixtec	kuñū	kuñū	k u ¹ ɲ u ³	ku¹ɲu³	418	418	17.14419	-97.76322	alexander1988syntactic
11507	30_far	FAR	TlahuapaMixtec	Mixtec	xíka	xíka	ʃ i ⁵ k a ³	ʃi⁵ka³	212	212	17.37553	-98.33826	reyes-basurto2020tlahuapa
11509	217_herbaceousplant	HERBACEOUS PLANT	SanJorgeNuchitaMixtec	Mixtec	žuku	žuku	ʒ u k u	ʒuku	332	332	17.65569	-98.10499	josserand1983mixtec
11510	110_when	WHEN	XayacatlanBravoMixtec	Mixtec	a̧ma̧	a̧ma̧	n ã ³	nã³	839	839	18.2353	-97.97435	josserand1983mixtec
11511	135_gourdbowl	GOURD BOWL	SantaMariaYucuhitiMixtec	Mixtec	ñȩxi̧	ñȩxi̧	ɲ ẽ x ĩ	ɲẽxĩ	291	291	17.03036	-97.78237	josserand1983mixtec
11512	18_corn	CORN	YoloxochitlMixtec	Mixtec	nu¹ni⁴	nu¹ni⁴	n u ¹ n i ⁵	nu¹ni⁵	141	141	16.8059	-98.6293	amith2021recursos
11513	111_white	WHITE	SantoDomingoHuendioMixtec	Mixtec	kuixin	kuixin	kʷ i ³ ʃ ĩ ³	kʷi³ʃĩ³	844	844	17.25296	-97.5054	becerra-roldan2015un-estudio
11514	202_cockroach	COCKROACH	SanBartoloSoyaltepecMixtec	Mixtec	ⁿdʸu-điña̧	ⁿdʸu-điña̧	ⁿdʲ u + ð i ɲ ã	ⁿdʲu+ðiɲã	35 126	35 126	17.5892	-97.1921	josserand1983mixtec
11515	147_sandal	SANDAL	SantaMariaZacatepecMixtec	Mixtec	ⁿdi²ʧã²¹ʔ	ⁿdi²ʧã²¹ʔ	ⁿd i ³ tʃ ã ³¹ ʔ	ⁿdi³tʃã³¹ʔ	631	631	16.7003	-97.9484	swanton2020observaciones
11516	100_thread	THREAD	YucunaniMixtec	Mixtec	yù'và	yù'và	j u ¹ ʔ β a ¹	ju¹ʔβa¹	768	768	17.300827	-97.893888	salazar2020yucunani
11517	179_net	NET	SantaMariaZacatepecMixtec	Mixtec	ñu̧nu̧ʔ	ñu̧nu̧ʔ	ɲ ũ n ũ ʔ	ɲũnũʔ	469	469	16.7003	-97.9484	josserand1983mixtec
11518	121_bean	BEAN	YucunutiBenitoJuarezMixtec	Mixtec	ⁿduči	ⁿduči	ⁿd u tʃ i	ⁿdutʃi	24	24	17.63409	-97.89151	josserand1983mixtec
11519	19_cornfield	CORN FIELD	YucuquimiOcampoMixtec	Mixtec	iti	iti	i t i	iti	145	145	17.57853	-97.89014	josserand1983mixtec
11520	113_woman	WOMAN	SanMarcoslaFlorMixtec	Mixtec	si'i	si'i	s i ³ ʔ i ³	si³ʔi³	433	433	17.418889	-98.268611	Moisésp.c.
11521	87_salt	SALT	SantiagoApoalaMixtec	Mixtec	ñȩȩ	ñȩȩ	ɲ ẽ ẽ	ɲẽẽ	624	624	17.6143	-97.0657	josserand1983mixtec
11525	39_good	GOOD	SantaMariaAcatepecMixtec	Mixtec	waʔa	waʔa	w a ʔ a	waʔa	286	286	16.76337	-97.98945	josserand1983mixtec
11527	159_blousewoven	BLOUSE (WOVEN)	SanMiguelElGrandeMixtec	Mixtec	su̧ʔnu̧	su̧ʔnu̧	s ũ ³ ʔ n ũ ³	sũ³ʔnũ³	69	69	17.04688	-97.62248	josserand1983mixtec
11528	83_red	RED	AlacatlatzalaMixtec	Mixtec	kuá'á	kuá'á	kʷ a ⁵ ʔ a ⁵	kʷa⁵ʔa⁵	595	595	17.25	-98.58	zylstra2012gramatica
11530	133_blame	BLAME	SanMiguelElGrandeMixtec	Mixtec	kʷači	kʷači	kʷ a ³ tʃ i ³	kʷa³tʃi³	61	61	17.04688	-97.62248	josserand1983mixtec
11531	12_brotherofman	BROTHER (OF MAN)	SantiagoChazumbaMixtec	Mixtec	ña̧ni̧	ña̧ni̧	ɲ ã n ĩ	ɲãnĩ	84	84	18.1541	-97.7873	josserand1983mixtec
11532	196_tongue	TONGUE	SanEstebanAtatlahucaMixtec	Mixtec	žáá	žáá	ʒ a ⁵ a ⁵	ʒa⁵a⁵	781	781	17.07133	-97.67753	durr1987preliminary
11533	141_neck	NECK	SanAgustinChayucoMixtec	Mixtec	sùkù̧	sùkù̧	s u ¹ k ũ ¹	su¹kũ¹	465	465	16.42	-97.83	josserand1983mixtec
11534	19_cornfield	CORN FIELD	SanPedroJicayanMixtec	Mixtec	itu	itu	i t u	itu	145	145	16.45235	-98.0151	josserand1983mixtec
11536	157_bitter	BITTER	SantaCruzBravoMixtec	Mixtec	uwa	uwa	u w a	uwa	51	51	17.58093	-98.22383	josserand1983mixtec
11537	207_hawk	HAWK	SantiagoIxtaltepecMixtec	Mixtec	tađu̧	tađu̧	t a ð ũ	taðũ	192	192	17.54171	-97.11437	josserand1983mixtec
11538	16_clothorclothes	CLOTH OR CLOTHES	ChalcatongoHidalgoMixtec	Mixtec	saʔma	saʔma	s a ³ ʔ m a ³	sa³ʔma³	112	112	17.03226	-97.57074	macaulay1996grammar
11540	207_hawk	HAWK	SanPedroJocotipacMixtec	Mixtec	đi̧ʔña̧	đi̧ʔña̧	ð ĩ ʔ ɲ ã	ðĩʔɲã	193	193	17.7687	-97.07983	josserand1983mixtec
11541	87_salt	SALT	SantiagoIxtayutlaMixtec	Mixtec	ñɨ̧ɨ̧	ñɨ̧ɨ̧	ɲ ɨ̃ ɨ̃	ɲɨ̃ɨ̃	624	624	16.5774	-97.5759	josserand1983mixtec
11542	188_smokeexhaust	SMOKE (EXHAUST)	CoicoyanlasFloresMixtec	Mixtec	ñu̧ʔma̧	ñu̧ʔma̧	ɲ ũ ʔ m ã	ɲũʔmã	682	682	17.27301	-98.27588	josserand1983mixtec
11543	111_white	WHITE	SanJuanCoatzospamMixtec	Mixtec	kʷìʔší̧	kʷìʔší̧	kʷ i ¹ ʔ ʃ ĩ ⁵	kʷi¹ʔʃĩ⁵	844	844	18.04875	-96.76363	durr1987preliminary
11546	181_oven	OVEN	CuatzoquitengoMixtec	Mixtec	šito̧	šito̧	ʃ i t õ	ʃitõ	17	17	17.28835	-98.61552	josserand1983mixtec
11547	133_blame	BLAME	SanPedroJocotipacMixtec	Mixtec	kʷači	kʷači	kʷ a tʃ i	kʷatʃi	61	61	17.7687	-97.07983	josserand1983mixtec
11548	75_plate	PLATE	SanEstebanAtatlahucaMixtec	Mixtec	cohō	cohō	k o ³ ʔ o ¹	ko³ʔo¹	545	545	17.07133	-97.67753	alexander1980gramatica
11549	100_thread	THREAD	SanEstebanAtatlahucaMixtec	Mixtec	yuhvā	yuhvā	ʒ u ³ ʔ β a ¹	ʒu³ʔβa¹	768	768	17.07133	-97.67753	alexander1980gramatica
11550	109_water	WATER	CuyamecalcoVillaZaragozaMixtec	Mixtec	ⁿdute	ⁿdute	ⁿd u t e	ⁿdute	402	402	18.0821	-96.7314	josserand1983mixtec
11551	82_rainprecipitation	RAIN (PRECIPITATION)	CuyamecalcoVillaZaragozaMixtec	Mixtec	(ka-kɨ̧ɨ̧)-đawi	ka-kɨ̧ɨ̧-đawi	ð a w i	ðawi	586	586	18.0821	-96.7314	josserand1983mixtec
11552	26_dog	DOG	ElJicaralMixtec	Mixtec	tǐna	t-ǐna	t + i ¹⁵ n a ³	t+i¹⁵na³	9 174	9 174	17.12602	-98.196842	martin2020diccionario
11554	98_tasty	TASTY	SanMartinEstadoMixtec	Mixtec	aθi	aθi	a θ i	aθi	755	755	17.56721	-98.17607	josserand1983mixtec
11555	172_intestines	INTESTINES	SanMartinPerasMixtec	Mixtec	šiȼi	šiȼi	ʃ i ts i	ʃitsi	367	367	17.35912	-98.23725	josserand1983mixtec
11556	37_foot	FOOT	SanMartinPerasMixtec	Mixtec	šàʔà	šàʔà	ʃ a ¹ ʔ a ¹	ʃa¹ʔa¹	258	258	17.35912	-98.23725	josserand1983mixtec
11557	134_fire	FIRE	SanFranciscoSayultepecMixtec	Mixtec	ñu̧ʔu̧	ñu̧ʔu̧	ɲ ũ ʔ ũ	ɲũʔũ	240	240	16.59537	-98.12933	josserand1983mixtec
11558	35_five	FIVE	SanMiguelPiedrasMixtec	Mixtec	o̧ʔo̧	o̧ʔo̧	õ ʔ õ	õʔõ	244	244	16.9944	-97.2056	josserand1983mixtec
11559	60_mountainorhill	MOUNTAIN OR HILL	IxpantepecNievesMixtec	Mixtec	žuku	žuku	ʒ u k u	ʒuku	437	437	17.50717	-98.04556	josserand1983mixtec
11561	94_smallsingular	SMALL (SINGULAR)	SantaCruzItundujiaMixtec	Mixtec	lulu	lulu	l u l u	lulu	673	673	16.77876	-97.59753	josserand1983mixtec
11562	103_tortilla	TORTILLA	LaBateaMixtec	Mixtec	stàá	stàá	s t a ¹ a ⁵	sta¹a⁵	789	789	17.35948	-97.83233	ramirez2020vocabulario
11563	54_meat	MEAT	SantiagoJamiltepecMixtec	Mixtec	ko̧ño̧	ko̧ño̧	k õ ɲ õ	kõɲõ	418	418	16.2279	-97.8417	josserand1983mixtec
11565	44_heavy	HEAVY	SantiagoJuxtlahuacaMixtec	Mixtec	ƀee	ƀee	β e e	βee	326	326	17.3518	-98.0146	josserand1983mixtec
11569	102_tomato	TOMATO	SanPedroTidaaMixtec	Mixtec	ti-na̧na̧	ti-na̧na̧	t i + n ã n ã	ti+nãnã	9 775	9 775	17.4142	-97.3333	josserand1983mixtec
11570	275_sweet	SWEET	SantiagoNuyooMixtec	Mixtec	ƀìšì	ƀìšì	β i ¹ ʃ i ¹	βi¹ʃi¹	735	735	17.0147	-97.76674	josserand1983mixtec
11571	153_ash	ASH	SanMarcoslaFlorMixtec	Mixtec	yàjǎ	yàjǎ	j a ¹ h a ¹⁵	ja¹ha¹⁵	5	5	17.418889	-98.268611	Moisésp.c.
11572	33_fifteen	FIFTEEN	GuadalupeVillahermosaMixtec	Mixtec	sà̧ʔù̧	sà̧ʔù̧	s ã ¹ ʔ ũ ¹	sã¹ʔũ¹	234	234	17.75898	-98.01539	josserand1983mixtec
11573	101_three	THREE	SanJuanNumiMixtec	Mixtec	u̧ni̧	u̧ni̧	ũ n ĩ	ũnĩ	771	771	17.39759	-97.70603	josserand1983mixtec
11574	109_water	WATER	SanPedroTututepecMixtec	Mixtec	ⁿdutʸa	ⁿdutʸa	ⁿd u tʲ a	ⁿdutʲa	402	402	16.12987	-97.6085	josserand1983mixtec
11575	93_slow	SLOW	SanSebastianMonteMixtec	Mixtec	kueé	kueé	kʷ e ³ e ⁵	kʷe³e⁵	662	662	17.6793	-98.02259	solano2020san-sebastian
11576	8_bigsingular	BIG (SINGULAR)	SantaLuciaMonteverdeMixtec	Mixtec	kaʔnu̧	kaʔnu̧	k a ʔ n ũ	kaʔnũ	44	44	16.9969	-97.6277	josserand1983mixtec
11577	54_meat	MEAT	SanAgustinTlacotepecMixtec	Mixtec	ku̧ñu̧	ku̧ñu̧	s ã ʔ ã	sãʔã	421	421	17.20365	-97.51853	josserand1983mixtec
11578	172_intestines	INTESTINES	SanMartinDuraznosMixtec	Mixtec	xitxi	xitxi	ɕ i ³ tɕ i ³	ɕi³tɕi³	367	367	17.30502	-98.10188	hernandez2020san-martin
11579	219_mamey	MAMEY	SanAntonioTepetlapaMixtec	Mixtec	ⁿdika-čaʔa	ⁿdika-čaʔa	ⁿd i k a + tʃ a ʔ a	ⁿdika+tʃaʔa	411 258	411 258	16.54182	-98.06578	josserand1983mixtec
11581	12_brotherofman	BROTHER (OF MAN)	SantaLuciaMonteverdeMixtec	Mixtec	ña̧ni̧	ña̧ni̧	ɲ ã n ĩ	ɲãnĩ	84	84	16.9969	-97.6277	josserand1983mixtec
11582	24_dew	DEW	SantiagoPinotepaNacionalMixtec	Mixtec	kači̧	kači̧	k a tʃ ĩ	katʃĩ	168	168	16.3043	-97.9966	josserand1983mixtec
11583	46_hole	HOLE	SantoDomingoTonahuixtlaMixtec	Mixtec	či-koʔo	či-koʔo	tʃ i + k o ʔ o	tʃi+koʔo	4 951	4 951	18.20057	-97.89437	josserand1983mixtec
11585	80_pumpkin	PUMPKIN	SantosReyesTepejilloMixtec	Mixtec	žīkì	žīkì	ʒ i ³ k i ¹	ʒi³ki¹	570	570	17.43262	-97.93997	josserand1983mixtec
11586	73_path	PATH	SanAndresYutatioMixtec	Mixtec	íchi̠	íchi̠	i ⁵ tʃ i ¹	i⁵tʃi¹	523	523	17.60626	-97.89428	williams2017diccionario
11587	171_honey	HONEY	SantiagoTamazolaMixtec	Mixtec	ñu̧ñu̧	ñu̧ñu̧	ɲ ũ ɲ ũ	ɲũɲũ	29	29	17.67041	-98.2216	josserand1983mixtec
11588	84_rich	RICH	TepangoMixtec	Mixtec	vīkāh	vīkāh	β i ³ k a ³ ʔ	βi³ka³ʔ	599	599	16.90322	-99.08613	hills1990syntactic
11589	69_nose	NOSE	SanMiguelAhuehuetitlanMixtec	Mixtec	θiti	θiti	θ i t i	θiti	496	496	17.67151	-98.32045	josserand1983mixtec
11591	109_water	WATER	SanPedroAtoyacMixtec	Mixtec	ⁿduta	ⁿduta	ⁿd u t a	ⁿduta	402	402	16.48865	-97.9864	josserand1983mixtec
11592	27_egg	EGG	SantiagoTilantongoMixtec	Mixtec	ⁿdɨu	ⁿdɨu	ⁿd ɨ u	ⁿdɨu	204	204	17.3596	-97.3861	josserand1983mixtec
11600	13_cat	CAT	SanJeronimoProgresoMixtec	Mixtec	chító	chító	tʃ i ⁵ t o ⁵	tʃi⁵to⁵	87	87	17.44616	-98.15466	shields1988syntactic
11601	93_slow	SLOW	SanMiguelAhuehuetitlanMixtec	Mixtec	kʷee	kʷee	kʷ e e	kʷee	662	662	17.67151	-98.32045	josserand1983mixtec
11602	96_stoneorrock	STONE OR ROCK	SanJuanCoatzospamMixtec	Mixtec	shúū	shúū	ʃ u ⁵ u ¹	ʃu⁵u¹	710	710	18.04875	-96.76363	small1990syntactic
11604	185_ring	RING	SanJuanTepeuxila1900Cuicatec	Cuicatec	chinta	chinta	tʃ i n t a	tʃinta	605	605	18.72299	-95.84118	belmar1902el-cuicateco
11605	95_snake	SNAKE	SantiagoTlazoyaltepecMixtec	Mixtec	koo	koo	k o o	koo	689	689	17.0274	-96.99583	josserand1983mixtec
11606	197_tooth	TOOTH	SantaMariaYolotepecMixtec	Mixtec	nu̧ʔu̧	nu̧ʔu̧	n ũ ʔ ũ	nũʔũ	785	785	16.9648	-97.4537	josserand1983mixtec
11607	157_bitter	BITTER	SanSebastianTecomaxtlahuacaMixtec	Mixtec	ʔoƀa	ʔoƀa	o β a	oβa	51	51	17.34568	-98.0312	josserand1983mixtec
11611	13_cat	CAT	SanBartolomeYucuaneMixtec	Mixtec	wilu	wilu	w i l u	wilu	91	91	17.2832	-97.4285	josserand1983mixtec
11612	193_swelling	SWELLING	PiedraAzulMixtec	Mixtec	kuiñu	kuiñu	kʷ i ³ ɲ u ³	kʷi³ɲu³	742	742	17.380833	-98.185833	mendoza2020vocabulario
11613	98_tasty	TASTY	SanPedroYosonamaMixtec	Mixtec	asin	asin	a s ĩ	asĩ	755	755	17.4272	-97.77267	gittlen2016gramatica
11615	95_snake	SNAKE	SanAndresChicahuaxtla1890Triqui	Triqui	Chukuaha	chukuaha	ʃ u + kʷ a ʔ a	ʃu+kʷaʔa	9 689	9 689	17.15612	-97.84007	belmar1897ensayo
11617	236_loose	LOOSE	SantaCatarinaTlaltempanMixtec	Mixtec	na̧-tna̧ni̧	na̧-tna̧ni̧	n ã + tⁿ ã n ĩ	nã+tⁿãnĩ	319 964	319 964	18.61485	-98.08867	josserand1983mixtec
11618	21_day24hours	DAY (24 HOURS)	SantiagoYosonduaMixtec	Mixtec	kɨ̄vɨ	kɨ̄vɨ	k ɨ ³ β ɨ ¹	kɨ³βɨ¹	163	163	16.9042	-97.5018	farris1992syntactic
11619	17_cookingpot	COOKING POT	SantoTomasOcotepecMixtec	Mixtec	kisī	kisī	k i ¹ s i ³	ki¹si³	138	138	17.14419	-97.76322	alexander1988syntactic
11620	44_heavy	HEAVY	TlahuapaMixtec	Mixtec	vèe	vèe	β e ¹ e ³	βe¹e³	326	326	17.37553	-98.33826	reyes-basurto2020tlahuapa
11621	15_childdescendant	CHILD (DESCENDANT)	XayacatlanBravoMixtec	Mixtec	đèʔē	đèʔē	ð e ¹ ʔ e ³	ðe¹ʔe³	103	103	18.2353	-97.97435	josserand1983mixtec
11622	218_maguey	MAGUEY	SanJorgeNuchitaMixtec	Mixtec	žaƀi	žaƀi	ʒ a β i	ʒaβi	409	409	17.65569	-98.10499	josserand1983mixtec
11623	58_mother	MOTHER	XochapaMixtec	Mixtec	nána	nána	n a ⁵ n a ³	na⁵na³	432	432	17.38134	-98.44988	stark2013diccionario
11624	100_thread	THREAD	SantaMariaYucuhitiMixtec	Mixtec	yūʔƀē	yūʔƀē	j u ³ ʔ β e ³	ju³ʔβe³	768	768	17.03036	-97.78237	josserand1983mixtec
11628	161_comb	COMB	YucunaniMixtec	Mixtec	kuìkà	kuìkà	kʷ i ¹ k a ¹	kʷi¹ka¹	136	136	17.300827	-97.893888	salazar2020yucunani
11629	185_ring	RING	SantaMariaZacatepecMixtec	Mixtec	xe'e	xe'e	ʃ e ʔ e	ʃeʔe	604	604	16.7003	-97.9484	towne2011gramatica
11630	206_greenbean	GREEN BEAN	YucunutiBenitoJuarezMixtec	Mixtec	ⁿdiči	ⁿdiči	ⁿd i tʃ i	ⁿditʃi	308	308	17.63409	-97.89151	josserand1983mixtec
11631	203_corndough	CORN DOUGH	YucuquimiOcampoMixtec	Mixtec	yusa	yusa	y u s a	yusa	142	142	17.57853	-97.89014	josserand1983mixtec
11632	144_owner	OWNER	SanMarcoslaFlorMixtec	Mixtec	nà xi'ìn ña'à	nà-xi'ìn-ña'à	n a ¹ + ʃ i ³ ʔ ĩ ¹ + ɲ a ³ ʔ a ¹	na¹+ʃi³ʔĩ¹+ɲa³ʔa¹	319 513 514	319 513 514	17.418889	-98.268611	Moisésp.c.
11633	97_sugarcane	SUGAR CANE	SantiagoApoalaMixtec	Mixtec	ⁿdoo	ⁿdoo	ⁿd o o	ⁿdoo	734	734	17.6143	-97.0657	josserand1983mixtec
11635	104_townorvillage	TOWN OR VILLAGE	SanMiguelAchiutlaMixtec	Mixtec	ñu̧u̧	ñu̧u̧	ɲ ũ ũ	ɲũũ	794	794	17.3065	-97.48886	josserand1983mixtec
11636	117_yellow	YELLOW	SanJuanTeitaMixtec	Mixtec	kʷa̧a̧	kʷa̧a̧	kʷ ã ã	kʷãã	876	876	17.1542	-97.3899	josserand1983mixtec
11637	275_sweet	SWEET	SantaMariaAcatepecMixtec	Mixtec	wiši	wiši	w i ʃ i	wiʃi	735	735	16.76337	-97.98945	josserand1983mixtec
11638	154_bed	BED	SanMiguelChicahuaMixtec	Mixtec	šito	šito	ʃ i t o	ʃito	26	26	17.63719	-97.19479	josserand1983mixtec
11640	104_townorvillage	TOWN OR VILLAGE	SanMiguelElGrandeMixtec	Mixtec	ñu̧ū̧	ñu̧ū̧	ɲ ũ ³ ũ ¹	ɲũ³ũ¹	794	794	17.04688	-97.62248	josserand1983mixtec
11641	169_green	GREEN	AlacatlatzalaMixtec	Mixtec	kuii̠	kuii̠	kʷ i ³ i ¹	kʷi³i¹	305	305	17.25	-98.58	anderson2006vocabulario
11643	110_when	WHEN	SanMiguelElGrandeMixtec	Mixtec	a̧ma̧	a̧ma̧	ã ³ m ã ³	ã³mã³	840	840	17.04688	-97.62248	josserand1983mixtec
11644	39_good	GOOD	SantaMariaApazcoMixtec	Mixtec	waʔa	waʔa	w a ʔ a	waʔa	286	286	17.6143	-97.0657	josserand1983mixtec
11645	53_man	MAN	SantiagoChazumbaMixtec	Mixtec	tʸaa	tʸaa	tʲ ã a	tʲãa	414	414	18.1541	-97.7873	josserand1983mixtec
11647	43_hand	HAND	SanAgustinChayucoMixtec	Mixtec	ndaha yo	ndaha	ⁿd a ʔ a	ⁿdaʔa	320	320	16.42	-97.83	pensinger1974diccionario
11648	203_corndough	CORN DOUGH	SanPedroJicayanMixtec	Mixtec	yuča̧	yuča̧	j u tʃ ã	jutʃã	142	142	16.45235	-98.0151	josserand1983mixtec
11649	236_loose	LOOSE	AlcozaucaGuerreroMixtec	Mixtec	taya	taya	t a j a	taja	407	407	17.3687	-98.3969	josserand1983mixtec
11650	98_tasty	TASTY	SantaCruzBravoMixtec	Mixtec	ya-asi̧	ya-asi̧	a s ĩ	asĩ	755	755	17.58093	-98.22383	josserand1983mixtec
11651	202_cockroach	COCKROACH	SantiagoIxtaltepecMixtec	Mixtec	ⁿdi-đi̧ñu̧	ⁿdi-đi̧ñu̧	ⁿd i + ð ĩ ɲ ũ	ⁿdi+ðĩɲũ	35 126	35 126	17.54171	-97.11437	josserand1983mixtec
11652	104_townorvillage	TOWN OR VILLAGE	ChalcatongoHidalgoMixtec	Mixtec	ñũũ̀	ñũũ̀	ɲ ũ ³ ũ ¹	ɲũ³ũ¹	794	794	17.03226	-97.57074	macaulay1996grammar
11655	89_scorpion	SCORPION	SanPedroJocotipacMixtec	Mixtec	ⁿdi-đu̧ʔma̧	ⁿdi-đu̧ʔma̧	ⁿd i + ð ũ ʔ m ã	ⁿdi+ðũʔmã	35 635	35 635	17.7687	-97.07983	josserand1983mixtec
11656	80_pumpkin	PUMPKIN	SantiagoIxtayutlaMixtec	Mixtec	yɨkɨ	yɨkɨ	j ɨ k ɨ	jɨkɨ	570	570	16.5774	-97.5759	josserand1983mixtec
11658	168_garbage	GARBAGE	CoicoyanlasFloresMixtec	Mixtec	(kʷayua)	kʷayua	kʷ a j u a	kʷajua	281	281	17.27301	-98.27588	josserand1983mixtec
