ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
14033	SantoTomasOcotepecMixtec_A	SIX	six	iñu	iñu	162	1703			alexander1988syntactic		ocot11
15426	SantoTomasOcotepecMixtec_A	SMALL (SINGULAR)	little	lūlí	lūlí	175				alexander1988syntactic		ocot11
15914	SantoTomasOcotepecMixtec_A	SWEET	sweet	vishi	vishi	180	717			alexander1988syntactic		ocot11
9627	SantoTomasOcotepecMixtec_A	TAIL	tail	suhma	suhma	79	1220			alexander1988syntactic		ocot11
15915	SantoTomasOcotepecMixtec_A	TASTY	delicious	āsin	āsin	183	1813			alexander1988syntactic		ocot11
14503	SantoTomasOcotepecMixtec_A	TEN	ten	ushi	ushi	166	1515			alexander1988syntactic		ocot11
13782	SantoTomasOcotepecMixtec_A	THREE	three	uni	uni	159	492			alexander1988syntactic		ocot11
11093	SantoTomasOcotepecMixtec_A	TOMATO	tomato	ti-nāna	ti-nāna	106	986			alexander1988syntactic		ocot11
10423	SantoTomasOcotepecMixtec_A	TORTILLA	tortilla	staa	staa	92				alexander1988syntactic		ocot11
8225	SantoTomasOcotepecMixtec_A	TOWN OR VILLAGE	village, town	ñūu	ñūu	43	3609			alexander1988syntactic		ocot11
9746	SantoTomasOcotepecMixtec_A	TREE	tree	ñūtūn	ñūtūn	80	906			alexander1988syntactic		ocot11
14705	SantoTomasOcotepecMixtec_A	TWENTY	twenty	oko	oko	168	1710			alexander1988syntactic		ocot11
13653	SantoTomasOcotepecMixtec_A	TWO	two	uu	uu	158	1498			alexander1988syntactic		ocot11
6280	SantoTomasOcotepecMixtec_A	UNCLE	uncle	shīto	shīto	12	1327			alexander1988syntactic		ocot11
12489	SantoTomasOcotepecMixtec_A	WATER	water	ndūtē	ndūtē	137	948			alexander1988syntactic		ocot11
17735	SantoTomasOcotepecMixtec_A	WHEN	when	nāmā	nāmā	208	1238			alexander1988syntactic		ocot11
6513	SantoTomasOcotepecMixtec_A	WOMAN	woman	ñāhān	ñāhān	14	962			alexander1988syntactic		ocot11
17627	SantoTomasOcotepecMixtec_A	WORD	word	tuhūn	tuhūn	205	1599			alexander1988syntactic		ocot11
17460	SantoTomasOcotepecMixtec_A	WORKING OR WORK	CAUS-work	sā-tíñú	tíñú	204	2281			alexander1988syntactic		ocot11
16627	SantoTomasOcotepecMixtec_A	YEAR	year	kwíya	kwíya	196	1226			alexander1988syntactic		ocot11
16505	SantoTomasOcotepecMixtec_A	YESTERDAY	yesterday	īkū	īkū	195	1174			alexander1988syntactic		ocot11
4238	SanPedroySanPabloTeposcolula1600Mixtec	ALL DAY	todo el día	duvui	duvui	201				alvarado1593vocabulario		tepo01
21166	SanPedroySanPabloTeposcolula1600Mixtec	ANIMAL	animal	quete	quete	50	619			alvarado1593vocabulario		tepo01
21199	SanPedroySanPabloTeposcolula1600Mixtec	ANT	hormiga	tiyoco	tiyoco	75	587			alvarado1593vocabulario		tepo01
21200	SanPedroySanPabloTeposcolula1600Mixtec	ANT	hormiga	tidzuhu	tidzuhu	75	587			alvarado1593vocabulario		tepo01
21262	SanPedroySanPabloTeposcolula1600Mixtec	ASH	ceniza	yaa	yaa	119	646			alvarado1593vocabulario		tepo01
13901	SanPedroySanPabloTeposcolula1600Mixtec	AUNT	tía	dzidzindi	dzidzi	11	1272			alvarado1593vocabulario		tepo01
17177	SanPedroySanPabloTeposcolula1600Mixtec	BACK	espalda	sata	sata	29	1291			alvarado1593vocabulario		tepo01
21246	SanPedroySanPabloTeposcolula1600Mixtec	BANANA	plátano	chita	chita	109	868			alvarado1593vocabulario		tepo01
21247	SanPedroySanPabloTeposcolula1600Mixtec	BANANA	plátano	dica	dica	109	868			alvarado1593vocabulario		tepo01
4091	SanPedroySanPabloTeposcolula1600Mixtec	BASKET	canasta	tesite	tesite	125	1539			alvarado1593vocabulario		tepo01
4092	SanPedroySanPabloTeposcolula1600Mixtec	BASKET	canasta	tesiyo	tesiyo	125	1539			alvarado1593vocabulario		tepo01
21230	SanPedroySanPabloTeposcolula1600Mixtec	BEAN	frisol(es)	duchi	duchi	96	832			alvarado1593vocabulario		tepo01
21162	SanPedroySanPabloTeposcolula1600Mixtec	BED	cama, lecho	sito	sito	48	1663			alvarado1593vocabulario		tepo01
21179	SanPedroySanPabloTeposcolula1600Mixtec	BEE	abeja	ñuñu	ñuñu	59	665			alvarado1593vocabulario		tepo01
4129	SanPedroySanPabloTeposcolula1600Mixtec	BEESWAX	cera	ñuma	ñuma	148	1931			alvarado1593vocabulario		tepo01
17276	SanPedroySanPabloTeposcolula1600Mixtec	BELLY OR STOMACH	barriga	chisi	chisi	30	2114			alvarado1593vocabulario		tepo01
4177	SanPedroySanPabloTeposcolula1600Mixtec	BIG	grande cosa	sacanu	canu	173	1202			alvarado1593vocabulario		tepo01
4178	SanPedroySanPabloTeposcolula1600Mixtec	BIG	grande cosa	saquaha	quaha	173	1202			alvarado1593vocabulario		tepo01
4179	SanPedroySanPabloTeposcolula1600Mixtec	BIG	grande cosa	sananu	nanu	173	1202			alvarado1593vocabulario		tepo01
21168	SanPedroySanPabloTeposcolula1600Mixtec	BIRD	paxaro	dzaa	dzaa	51	937			alvarado1593vocabulario		tepo01
4193	SanPedroySanPabloTeposcolula1600Mixtec	BITTER	amarga cosa	atu	atu	182	887			alvarado1593vocabulario		tepo01
4194	SanPedroySanPabloTeposcolula1600Mixtec	BITTER	amarga cosa	huvua	huvua	182	887			alvarado1593vocabulario		tepo01
4195	SanPedroySanPabloTeposcolula1600Mixtec	BITTER	amarga cosa	aya	aya	182	887			alvarado1593vocabulario		tepo01
4144	SanPedroySanPabloTeposcolula1600Mixtec	BLACK	color negro	sandayu satnoo ~ tnoo naa	tnoo	155	163			alvarado1593vocabulario		tepo01
4246	SanPedroySanPabloTeposcolula1600Mixtec	BLAME	culpa	quachi	quachi	206	134			alvarado1593vocabulario		tepo01
14941	SanPedroySanPabloTeposcolula1600Mixtec	BLOOD	sangre	neñe	neñe	17	946			alvarado1593vocabulario		tepo01
19101	SanPedroySanPabloTeposcolula1600Mixtec	BLOUSE (WOVEN)	huipil	dzico	dzico	42				alvarado1593vocabulario		tepo01
15062	SanPedroySanPabloTeposcolula1600Mixtec	BONE	hueso	yeque	yeque	18	1394			alvarado1593vocabulario		tepo01
13647	SanPedroySanPabloTeposcolula1600Mixtec	BROTHER (OF MAN)	hermano de hombre	ñani	ñani	9	559			alvarado1593vocabulario		tepo01
21187	SanPedroySanPabloTeposcolula1600Mixtec	CAT	gato	ñaña	ñaña	69	1208			alvarado1593vocabulario		tepo01
21188	SanPedroySanPabloTeposcolula1600Mixtec	CAT	gato	quetecau	quete-cau	69	1208			alvarado1593vocabulario		tepo01
21189	SanPedroySanPabloTeposcolula1600Mixtec	CAT	gato	misto	misto	69	1208			alvarado1593vocabulario		tepo01
21263	SanPedroySanPabloTeposcolula1600Mixtec	CHARCOAL	carbón	ñuñuhu	ñuñuhu	120	1188			alvarado1593vocabulario		tepo01
21238	SanPedroySanPabloTeposcolula1600Mixtec	CHAYOTE	chayote	naña	naña	101				alvarado1593vocabulario		tepo01
21233	SanPedroySanPabloTeposcolula1600Mixtec	CHILI PEPPER	chile	yaha	yaha	98	919			alvarado1593vocabulario		tepo01
18735	SanPedroySanPabloTeposcolula1600Mixtec	CLOTH	tela	ydza	ydza	39	1616			alvarado1593vocabulario		tepo01
4106	SanPedroySanPabloTeposcolula1600Mixtec	CLOUD	nube	huico	huico	135	1489			alvarado1593vocabulario		tepo01
4172	SanPedroySanPabloTeposcolula1600Mixtec	COLD	frío	huisi casi ~ huisi ñeñe coyo	huisi	171	1287			alvarado1593vocabulario		tepo01
4096	SanPedroySanPabloTeposcolula1600Mixtec	COMB	peine	cucua	cucua	128	1475			alvarado1593vocabulario		tepo01
21256	SanPedroySanPabloTeposcolula1600Mixtec	COOKING POT	olla	quedze	quedze	116	3653			alvarado1593vocabulario		tepo01
21216	SanPedroySanPabloTeposcolula1600Mixtec	CORN	maíz en grano	nuni	nuni	87	506			alvarado1593vocabulario		tepo01
21218	SanPedroySanPabloTeposcolula1600Mixtec	CORN FIELD	milpa	itu	itu	88	449			alvarado1593vocabulario		tepo01
4122	SanPedroySanPabloTeposcolula1600Mixtec	COTTON	algodón	cachi	cachi	144	1850			alvarado1593vocabulario		tepo01
13540	SanPedroySanPabloTeposcolula1600Mixtec	CROSS-SEX SIBLING	hermana/hermano de otro genero	cuhua	cuhua	8				alvarado1593vocabulario		tepo01
13467	SanPedroySanPabloTeposcolula1600Mixtec	DAUGHTER	hija	dzayadzehe	dzaya-dzehe	7	1357			alvarado1593vocabulario		tepo01
17617	SanPedroySanPabloTeposcolula1600Mixtec	DISEASE	enfermedad	quahi	quahi	33	1986			alvarado1593vocabulario		tepo01
21186	SanPedroySanPabloTeposcolula1600Mixtec	DOG	perro	teina	teina	68	2009			alvarado1593vocabulario		tepo01
4248	SanPedroySanPabloTeposcolula1600Mixtec	DREAM	sueño	sani	sani	207	2374			alvarado1593vocabulario		tepo01
4136	SanPedroySanPabloTeposcolula1600Mixtec	DUST	polvo	ñuyaca mihi	mihi	151	2			alvarado1593vocabulario		tepo01
4137	SanPedroySanPabloTeposcolula1600Mixtec	DUST	polvo	ñuyaca teyachi	te-yachi	151	2			alvarado1593vocabulario		tepo01
16029	SanPedroySanPabloTeposcolula1600Mixtec	EAR	oreja	tutnu	tutnu	24	1247			alvarado1593vocabulario		tepo01
16147	SanPedroySanPabloTeposcolula1600Mixtec	EAR	oreja	dzoho	dzoho	24	1247			alvarado1593vocabulario		tepo01
21244	SanPedroySanPabloTeposcolula1600Mixtec	EGG	blanquillo, huevo	devui	devui	105	744			alvarado1593vocabulario		tepo01
4159	SanPedroySanPabloTeposcolula1600Mixtec	EIGHT	ocho	vna	vna	164	1705			alvarado1593vocabulario		tepo01
15298	SanPedroySanPabloTeposcolula1600Mixtec	FACE	cara	nuu	nuu	20	1560			alvarado1593vocabulario		tepo01
4217	SanPedroySanPabloTeposcolula1600Mixtec	FAR	lexos	sica	sica	190	1406			alvarado1593vocabulario		tepo01
21243	SanPedroySanPabloTeposcolula1600Mixtec	FAT (FROM ANIMALS)	grasa, manteca	dzaha	dzaha	104	1282			alvarado1593vocabulario		tepo01
12924	SanPedroySanPabloTeposcolula1600Mixtec	FATHER	padre	taa	taa	3	1217			alvarado1593vocabulario		tepo01
13024	SanPedroySanPabloTeposcolula1600Mixtec	FATHER	padre	dzutu	dzutu	3	1217			alvarado1593vocabulario		tepo01
21203	SanPedroySanPabloTeposcolula1600Mixtec	FEATHER	pluma de aue pequeña	tnumi	tnumi	77	1201			alvarado1593vocabulario		tepo01
4164	SanPedroySanPabloTeposcolula1600Mixtec	FIFTEEN	quince	saho	saho	167	1709			alvarado1593vocabulario		tepo01
21260	SanPedroySanPabloTeposcolula1600Mixtec	FIRE	lumbre, fuego	ñuhu	ñuhu	118	221			alvarado1593vocabulario		tepo01
21170	SanPedroySanPabloTeposcolula1600Mixtec	FISH	pescado	teyaca	teyaca	52	227			alvarado1593vocabulario		tepo01
4153	SanPedroySanPabloTeposcolula1600Mixtec	FIVE	cinco	hoho	hoho	161	493			alvarado1593vocabulario		tepo01
21212	SanPedroySanPabloTeposcolula1600Mixtec	FLOWER	flor	ita	ita	83	239			alvarado1593vocabulario		tepo01
4133	SanPedroySanPabloTeposcolula1600Mixtec	FOAM	espuma	teiño	te-iño	150	1768			alvarado1593vocabulario		tepo01
4134	SanPedroySanPabloTeposcolula1600Mixtec	FOAM	espuma	itanduta	ita-nduta	150	1768			alvarado1593vocabulario		tepo01
17456	SanPedroySanPabloTeposcolula1600Mixtec	FOOT	pie	saha	saha	32	1301			alvarado1593vocabulario		tepo01
4151	SanPedroySanPabloTeposcolula1600Mixtec	FOUR	cuatro	qmi	qmi	160	1500			alvarado1593vocabulario		tepo01
21173	SanPedroySanPabloTeposcolula1600Mixtec	FROG	rana	tiyahua	tiyahua	54	503			alvarado1593vocabulario		tepo01
21174	SanPedroySanPabloTeposcolula1600Mixtec	FROG	rana	dzahua	dzahua	54	503			alvarado1593vocabulario		tepo01
21224	SanPedroySanPabloTeposcolula1600Mixtec	FURROW	surco de arado	sanicuvui sichi	sani-cuvui-sichi	94	1794			alvarado1593vocabulario		tepo01
21225	SanPedroySanPabloTeposcolula1600Mixtec	FURROW	surco de arado	sanisanuusichi	sani-sa-nuu-sichi	94	1794			alvarado1593vocabulario		tepo01
21226	SanPedroySanPabloTeposcolula1600Mixtec	FURROW	surco de arado	sanicahi sichi	sani-cahi-sichi	94	1794			alvarado1593vocabulario		tepo01
21266	SanPedroySanPabloTeposcolula1600Mixtec	GARBAGE	basura	mihi	mihi	122	909			alvarado1593vocabulario		tepo01
4186	SanPedroySanPabloTeposcolula1600Mixtec	GOOD	buena cosa	sahuaha	huaha	179	1035			alvarado1593vocabulario		tepo01
4187	SanPedroySanPabloTeposcolula1600Mixtec	GOOD	buena cosa	sadzico	dzico	179	1035			alvarado1593vocabulario		tepo01
4089	SanPedroySanPabloTeposcolula1600Mixtec	GOURD BOWL	xicara	yasi	yasi	124				alvarado1593vocabulario		tepo01
4140	SanPedroySanPabloTeposcolula1600Mixtec	GREEN	color verde	sayadza	yadza	153	1425			alvarado1593vocabulario		tepo01
4141	SanPedroySanPabloTeposcolula1600Mixtec	GREEN	color verde	sacuii ~ yadza cuii yadzavuisi	cuii	153	1425			alvarado1593vocabulario		tepo01
21254	SanPedroySanPabloTeposcolula1600Mixtec	GRIDDLE	comal	siyo	siyo	115				alvarado1593vocabulario		tepo01
15182	SanPedroySanPabloTeposcolula1600Mixtec	HAIR	pelo	idzi	idzi	19	1040			alvarado1593vocabulario		tepo01
4239	SanPedroySanPabloTeposcolula1600Mixtec	HALF	mitad	dzavua	dzavua	202	816			alvarado1593vocabulario		tepo01
16835	SanPedroySanPabloTeposcolula1600Mixtec	HAND	mano	daha	daha	27	1277			alvarado1593vocabulario		tepo01
4218	SanPedroySanPabloTeposcolula1600Mixtec	HEAVY	pesada cosa	huay	huay	191	1210			alvarado1593vocabulario		tepo01
21195	SanPedroySanPabloTeposcolula1600Mixtec	HEN	gallina	teñoo	teñoo	71	1514			alvarado1593vocabulario		tepo01
4099	SanPedroySanPabloTeposcolula1600Mixtec	HOLE	agujero, hoyo	yavui	yavui	130	1667			alvarado1593vocabulario		tepo01
21241	SanPedroySanPabloTeposcolula1600Mixtec	HONEY	miel	dudzi	dudzi	103	942			alvarado1593vocabulario		tepo01
21201	SanPedroySanPabloTeposcolula1600Mixtec	HORN (ANATOMY)	cuerno	deque	deque	76	1393			alvarado1593vocabulario		tepo01
4174	SanPedroySanPabloTeposcolula1600Mixtec	HOT	caliente	saini	ini	172	1286			alvarado1593vocabulario		tepo01
4175	SanPedroySanPabloTeposcolula1600Mixtec	HOT	caliente	saidzaa	idzaa	172	1286			alvarado1593vocabulario		tepo01
21155	SanPedroySanPabloTeposcolula1600Mixtec	HOUSE	casa	huahi	huahi	44	1252			alvarado1593vocabulario		tepo01
17277	SanPedroySanPabloTeposcolula1600Mixtec	INTESTINES	tripa, tripas	site	site	31	1991			alvarado1593vocabulario		tepo01
4125	SanPedroySanPabloTeposcolula1600Mixtec	IRON	hierro metal	caa	caa	145	621			alvarado1593vocabulario		tepo01
4126	SanPedroySanPabloTeposcolula1600Mixtec	IRON	hierro metal	tnoo	tnoo	145	621			alvarado1593vocabulario		tepo01
4214	SanPedroySanPabloTeposcolula1600Mixtec	JEALOUS	celoso	tai cuiñoini	cuiño-ini	188	2821			alvarado1593vocabulario		tepo01
4202	SanPedroySanPabloTeposcolula1600Mixtec	LAZY	floxo por neglicencia	tay dzusa	dzusa	186	1564			alvarado1593vocabulario		tepo01
4203	SanPedroySanPabloTeposcolula1600Mixtec	LAZY	floxo por neglicencia	tay cundu	cundu	186	1564			alvarado1593vocabulario		tepo01
4204	SanPedroySanPabloTeposcolula1600Mixtec	LAZY	floxo por neglicencia	tay cudzy	cudzy	186	1564			alvarado1593vocabulario		tepo01
4205	SanPedroySanPabloTeposcolula1600Mixtec	LAZY	floxo por neglicencia	tay yevua	yevua	186	1564			alvarado1593vocabulario		tepo01
4206	SanPedroySanPabloTeposcolula1600Mixtec	LAZY	floxo por neglicencia	tay taya	taya	186	1564			alvarado1593vocabulario		tepo01
4107	SanPedroySanPabloTeposcolula1600Mixtec	LIGHTNING	rayo del cielo	tasa	tasa	136	1654			alvarado1593vocabulario		tepo01
4128	SanPedroySanPabloTeposcolula1600Mixtec	LIME (MATERIAL)	cal	caca	caca	147	2540			alvarado1593vocabulario		tepo01
4185	SanPedroySanPabloTeposcolula1600Mixtec	LONG	largo como cordel o palo	cani	cani	177	1203			alvarado1593vocabulario		tepo01
21250	SanPedroySanPabloTeposcolula1600Mixtec	MAMEY OR ZAPOTE	mamey, zapote	dicasaha	dica-saha	111				alvarado1593vocabulario		tepo01
14123	SanPedroySanPabloTeposcolula1600Mixtec	MAN	hombre	taiyee ~ tay yee	tay-yee	13	1554			alvarado1593vocabulario		tepo01
21160	SanPedroySanPabloTeposcolula1600Mixtec	MAT	petate	yuvui	yuvui	47	195			alvarado1593vocabulario		tepo01
21252	SanPedroySanPabloTeposcolula1600Mixtec	MEAT	carne	coño	coño	114	634			alvarado1593vocabulario		tepo01
17840	SanPedroySanPabloTeposcolula1600Mixtec	MEDICINE	medicina	yucu tatna	tatna	34	1372			alvarado1593vocabulario		tepo01
4241	SanPedroySanPabloTeposcolula1600Mixtec	MONEY	dinero	dziñuhu dusa	dziñuhu-dusa	203	1559			alvarado1593vocabulario		tepo01
4105	SanPedroySanPabloTeposcolula1600Mixtec	MOON	luna	yoo	yoo	134	1313			alvarado1593vocabulario		tepo01
12799	SanPedroySanPabloTeposcolula1600Mixtec	MOTHER	madre	dzehe	dzehe	1	1216			alvarado1593vocabulario		tepo01
4115	SanPedroySanPabloTeposcolula1600Mixtec	MOUNTAIN OR HILL	cerro	yucu	yucu	141	2118			alvarado1593vocabulario		tepo01
21180	SanPedroySanPabloTeposcolula1600Mixtec	MOUSE	ratón	tneñe	tneñe	60	1491			alvarado1593vocabulario		tepo01
15790	SanPedroySanPabloTeposcolula1600Mixtec	MOUTH	boca	yuhu	yuhu	23	674			alvarado1593vocabulario		tepo01
4131	SanPedroySanPabloTeposcolula1600Mixtec	MUD	lodo	dayu	dayu	149	640			alvarado1593vocabulario		tepo01
21251	SanPedroySanPabloTeposcolula1600Mixtec	MUSHROOM	hongo	siye	siye	113	641			alvarado1593vocabulario		tepo01
4215	SanPedroySanPabloTeposcolula1600Mixtec	NEAR	cerca	yatni	yatni	189	1942			alvarado1593vocabulario		tepo01
16620	SanPedroySanPabloTeposcolula1600Mixtec	NECK	cuello	dzuq	dzuq	26	1333			alvarado1593vocabulario		tepo01
4101	SanPedroySanPabloTeposcolula1600Mixtec	NET	red	ñono	ñono	131	2963			alvarado1593vocabulario		tepo01
4201	SanPedroySanPabloTeposcolula1600Mixtec	NEW	nuevo	sasaa	saa	185	1231			alvarado1593vocabulario		tepo01
4231	SanPedroySanPabloTeposcolula1600Mixtec	NIGHT	noche	ñuu	ñuu	198	1233			alvarado1593vocabulario		tepo01
4232	SanPedroySanPabloTeposcolula1600Mixtec	NIGHT	noche	niñu	niñu	198	1233			alvarado1593vocabulario		tepo01
4233	SanPedroySanPabloTeposcolula1600Mixtec	NIGHT	noche	saquaa	saquaa	198	1233			alvarado1593vocabulario		tepo01
4161	SanPedroySanPabloTeposcolula1600Mixtec	NINE	nueve	ee	ee	165	1483			alvarado1593vocabulario		tepo01
16382	SanPedroySanPabloTeposcolula1600Mixtec	NOSE	naris	dzitni	dzitni	25	1221			alvarado1593vocabulario		tepo01
4146	SanPedroySanPabloTeposcolula1600Mixtec	ONE	uno	ee	ee	157	1493			alvarado1593vocabulario		tepo01
21258	SanPedroySanPabloTeposcolula1600Mixtec	OVEN	horno	sitnu	sitnu	117	1143			alvarado1593vocabulario		tepo01
14614	SanPedroySanPabloTeposcolula1600Mixtec	OWNER	dueño	tay dzi ~ si yahui	si-yahui	15	1036			alvarado1593vocabulario		tepo01
4127	SanPedroySanPabloTeposcolula1600Mixtec	PAPER	papel blanco	tutu	tutu	146	648			alvarado1593vocabulario		tepo01
21157	SanPedroySanPabloTeposcolula1600Mixtec	PATH	camino	ichi	ichi	45	2252			alvarado1593vocabulario		tepo01
21196	SanPedroySanPabloTeposcolula1600Mixtec	PIG	puerco	quene	quene	72	1337			alvarado1593vocabulario		tepo01
18072	SanPedroySanPabloTeposcolula1600Mixtec	PIMPLE	grano	deye	deye	36	1809			alvarado1593vocabulario		tepo01
4117	SanPedroySanPabloTeposcolula1600Mixtec	PLAIN	llanura de campo	yodzo	yodzo	142	652			alvarado1593vocabulario		tepo01
21267	SanPedroySanPabloTeposcolula1600Mixtec	PLATE	plato	coho	coho	123	480			alvarado1593vocabulario		tepo01
4167	SanPedroySanPabloTeposcolula1600Mixtec	POOR	pobre	tayndahui	ndahui	169	1674			alvarado1593vocabulario		tepo01
4168	SanPedroySanPabloTeposcolula1600Mixtec	POOR	pobre	taicai	cai	169	1674			alvarado1593vocabulario		tepo01
14816	SanPedroySanPabloTeposcolula1600Mixtec	PRIEST	sacerdote	dzutu sandidzo ñuhu	dzutu	16	852			alvarado1593vocabulario		tepo01
21236	SanPedroySanPabloTeposcolula1600Mixtec	PUMPKIN	calabaza	yeque	yeque	100	864			alvarado1593vocabulario		tepo01
18304	SanPedroySanPabloTeposcolula1600Mixtec	PUS	materia, podre	dacua	dacua	37	1808			alvarado1593vocabulario		tepo01
21184	SanPedroySanPabloTeposcolula1600Mixtec	RABBIT	conejo	idzocusa	idzo-cusa	66	1136			alvarado1593vocabulario		tepo01
21185	SanPedroySanPabloTeposcolula1600Mixtec	RABBIT	conejo	ydzondecusa	ydzonde-cusa	66	1136			alvarado1593vocabulario		tepo01
4110	SanPedroySanPabloTeposcolula1600Mixtec	RAIN (PRECIPITATION)	lluvia	dzavui	dzavui	138	658			alvarado1593vocabulario		tepo01
4220	SanPedroySanPabloTeposcolula1600Mixtec	RAW	cruda cosa	yehe	yehe	192	1959			alvarado1593vocabulario		tepo01
4138	SanPedroySanPabloTeposcolula1600Mixtec	RED	roxo	tay ydzi yaha	yaha	152	156			alvarado1593vocabulario		tepo01
4170	SanPedroySanPabloTeposcolula1600Mixtec	RICH	rico	tay ñacutu ~ tay yyocutu ini	cutu	170	712			alvarado1593vocabulario		tepo01
4171	SanPedroySanPabloTeposcolula1600Mixtec	RICH	rico	tai yyondai ini	ndai	170	712			alvarado1593vocabulario		tepo01
4104	SanPedroySanPabloTeposcolula1600Mixtec	RING	anillo	dzahi	dzahi	133	1374			alvarado1593vocabulario		tepo01
4112	SanPedroySanPabloTeposcolula1600Mixtec	RIVER	río	yuta	yuta	139	666			alvarado1593vocabulario		tepo01
21193	SanPedroySanPabloTeposcolula1600Mixtec	ROOSTER	gallo	tiñoo	tiñoo	70	1511			alvarado1593vocabulario		tepo01
21194	SanPedroySanPabloTeposcolula1600Mixtec	ROOSTER	gallo	queteyee	quete-yee	70	1511			alvarado1593vocabulario		tepo01
21214	SanPedroySanPabloTeposcolula1600Mixtec	ROOT	raíz	yoho	yoho	85	670			alvarado1593vocabulario		tepo01
4098	SanPedroySanPabloTeposcolula1600Mixtec	ROPE	cuerda	yoho	yoho	129	1218			alvarado1593vocabulario		tepo01
21234	SanPedroySanPabloTeposcolula1600Mixtec	SALT	sal	ñee	ñee	99	1274			alvarado1593vocabulario		tepo01
4191	SanPedroySanPabloTeposcolula1600Mixtec	SALTY	salada cosa como potaje	vhua	vhua	181	1091			alvarado1593vocabulario		tepo01
21177	SanPedroySanPabloTeposcolula1600Mixtec	SCORPION	alacrán	tedzuma	tedzuma	56	1538			alvarado1593vocabulario		tepo01
4157	SanPedroySanPabloTeposcolula1600Mixtec	SEVEN	siete	vsa	vsa	163	1704			alvarado1593vocabulario		tepo01
21197	SanPedroySanPabloTeposcolula1600Mixtec	SHEEP	borrego	tecachidzuchi	tecachi-dzuchi	74	1331			alvarado1593vocabulario		tepo01
21198	SanPedroySanPabloTeposcolula1600Mixtec	SHEEP	borrego	tecachihuatu	tecachi-huatu	74	1331			alvarado1593vocabulario		tepo01
13900	SanPedroySanPabloTeposcolula1600Mixtec	SISTER (OF WOMAN)	hermana de mujer	cuvui	cuvui	10				alvarado1593vocabulario		tepo01
4155	SanPedroySanPabloTeposcolula1600Mixtec	SIX	seis	iño	iño	162	1703			alvarado1593vocabulario		tepo01
21183	SanPedroySanPabloTeposcolula1600Mixtec	SKUNK	zorrillo	teñehe	teñehe	63				alvarado1593vocabulario		tepo01
4181	SanPedroySanPabloTeposcolula1600Mixtec	SMALL (SINGULAR)	pequeña cosa	saquachi	quachi	175				alvarado1593vocabulario		tepo01
4182	SanPedroySanPabloTeposcolula1600Mixtec	SMALL (SINGULAR)	pequeña cosa	sadzuchi	dzuchi	175				alvarado1593vocabulario		tepo01
4183	SanPedroySanPabloTeposcolula1600Mixtec	SMALL (SINGULAR)	pequeña cosa	sahuatu	huatu	175				alvarado1593vocabulario		tepo01
21264	SanPedroySanPabloTeposcolula1600Mixtec	SMOKE (EXHAUST)	humo	ñuma	ñuma	121	778			alvarado1593vocabulario		tepo01
4221	SanPedroySanPabloTeposcolula1600Mixtec	SMOOTH	lisa cosa	sandee	ndee	193	1234			alvarado1593vocabulario		tepo01
4222	SanPedroySanPabloTeposcolula1600Mixtec	SMOOTH	lisa cosa	saadziñu	dziñu	193	1234			alvarado1593vocabulario		tepo01
4223	SanPedroySanPabloTeposcolula1600Mixtec	SMOOTH	lisa cosa	sanani	nani	193	1234			alvarado1593vocabulario		tepo01
21171	SanPedroySanPabloTeposcolula1600Mixtec	SNAKE	culebra	coo	coo	53	730			alvarado1593vocabulario		tepo01
4103	SanPedroySanPabloTeposcolula1600Mixtec	SOAP	jabón	nama	nama	132	788			alvarado1593vocabulario		tepo01
13256	SanPedroySanPabloTeposcolula1600Mixtec	SON	hijo	dzaya	dzaya	6	1620			alvarado1593vocabulario		tepo01
13371	SanPedroySanPabloTeposcolula1600Mixtec	SON	hijo	deqtata	deqtata	6	1620			alvarado1593vocabulario		tepo01
